subdis_id,subdis_name,dis_id
867,BLANG LEUEN,238
1161,BUNIEN,238
1200,CEBREK,238
1255,COT ARA,238
1308,COT JAJA,238
1392,COT PALEUE,238
1468,CURUCOK BARAT,238
1469,CURUCOK SAGOE,238
1470,CURUCOK TIMUR,238
1540,DAYAH BLANG CUT,238
1543,DAYAH BLANG,238
1557,DAYAH LAMPOH AWE,238
2089,JAJA BAROH,238
2090,JAJA TUNONG,238
2270,KAMPUNG BLANG,238
2696,KULAM BARO,238
2729,KUPULA,238
3010,LAMBIDENG,238
3309,LHEUE,238
3416,LILIEP BUNGIE,238
3426,LINGGONG SAGOE,238
3513,MADIKA,238
3532,MAMPLAM,238
3556,MANTAK RAYA,238
3767,MESJID BUNGIE,238
3771,MESJID GIGIENG,238
3801,MESJID TUNGUE,238
3890,MEUNASAH BLANG,238
3911,MEUNASAH EMPEH,238
3917,MEUNASAH GONG,238
3926,MEUNASAH JURONG,238
3955,MEUNASAH LHEE,238
4008,MEUNASAH RAYA PAYA,238
4216,NIEN,238
4260,PADANG,238
4303,PALOH TOK DHUE,238
4423,PANTE,238
4766,PEUKAN SOT,238
4767,PEUKAN TUHA,238
4892,PULO BLANG,238
4908,PULO GAJAH MATE,238
4965,PULO RAYA,238
4990,PULO TU,238
5123,RAYA PALEUE,238
5249,SAGOE,238
5384,SEUK CUKOK,238
5387,SEUKEE,238
5771,SUKON,238
6030,TEUNGOH MANGKI,238
6228,UJONG BAROH,238
6240,UJONG GAMPONG,238
6316,ULEE BARAT,238
