postal_id,subdis_id,dis_id,city_id,prov_id,postal_code
21768,21759,1655,137,8,34117
22080,22070,1731,137,8,34114
22081,22071,1731,137,8,34125
22248,22238,1750,137,8,34113
22249,22239,1750,137,8,34113
22276,22266,1750,137,8,34111
22280,22270,1752,137,8,34112
22375,22365,1655,137,8,34119
22637,22627,1777,137,8,34119
22680,22670,1777,137,8,34121
22748,22738,1750,137,8,34111
22788,22778,1731,137,8,34125
22789,22779,1731,137,8,34125
23140,23130,1655,137,8,34117
23142,23132,1655,137,8,34118
23231,23221,1777,137,8,34123
23735,23725,1777,137,8,34122
23935,23925,1752,137,8,34112
23936,23926,1752,137,8,34124
24180,24170,1752,137,8,34111
24181,24171,1750,137,8,34111
24182,24172,1752,137,8,34112
